Feature,Mean Absolute SHAP
categorical__r_case_number_13001985CF10A,0.0
categorical__r_case_number_13002119CF10A,0.0
categorical__r_case_number_13002145CF10A,0.0
categorical__r_case_number_13002174CF10A,0.0
categorical__r_case_number_13002336CF10A,0.0
categorical__r_case_number_13002539CF10A,0.0
categorical__r_case_number_13001501MM30A,0.0
categorical__c_charge_desc_Unemployment Compensatn Fraud,0.0
categorical__c_charge_desc_Unlaw Lic Use/Disply Of Others,0.0
categorical__c_charge_desc_Unlaw LicTag/Sticker Attach,0.0
categorical__c_charge_desc_Unlaw Use False Name/Identity,0.0
categorical__c_charge_desc_Unlicensed Telemarketing,0.0
categorical__c_charge_desc_Use Of 2 Way Device To Fac Fel,0.0
categorical__c_charge_desc_Use Scanning Device to Defraud,0.0
categorical__c_charge_desc_Use of Anti-Shoplifting Device,0.0
categorical__c_charge_desc_Uttering Forged Bills,0.0
categorical__c_charge_desc_Uttering Forged Credit Card,0.0
categorical__c_charge_desc_arrest case no charge,0.0
categorical__c_charge_desc_Uttering a Forged Instrument,0.0
categorical__c_charge_desc_Video Voyeur-<24Y on Child >16,0.0
categorical__c_charge_desc_Viol Injunct Domestic Violence,0.0
categorical__c_charge_desc_Viol Injunction Protect Dom Vi,0.0
categorical__c_charge_desc_Viol Pretrial Release Dom Viol,0.0
categorical__c_charge_desc_Viol Prot Injunc Repeat Viol,0.0
categorical__c_charge_desc_Violation License Restrictions,0.0
categorical__c_charge_desc_Violation Of Boater Safety Id,0.0
categorical__c_charge_desc_Violation of Injunction Order/Stalking/Cyberstalking,0.0
categorical__c_charge_desc_Voyeurism,0.0
categorical__c_charge_desc_Uttering Worthless Check +$150,0.0
categorical__r_case_number_13003723CF10A,0.0
categorical__r_case_number_13003742MO40A,0.0
categorical__r_case_number_13003788MO10A,0.0
categorical__r_case_number_13003832CF10A,0.0
categorical__r_case_number_13003832MM10A,0.0
categorical__r_case_number_13003854CF10A,0.0
categorical__r_case_number_13003916CF10A,0.0
categorical__r_case_number_13003926MM10A,0.0
categorical__r_case_number_13004109CF10A,0.0
categorical__r_case_number_13004206MM10A,0.0
categorical__r_case_number_13002546CF10A,0.0
categorical__r_case_number_13004333CF10A,0.0
categorical__r_case_number_13004351CF10A,0.0
categorical__r_case_number_13004375CF10A,0.0
categorical__r_case_number_13004405TC20A,0.0
categorical__r_case_number_13004534CF10A,0.0
categorical__r_case_number_13004540CF10A,0.0
categorical__r_case_number_13004690CF10A,0.0
categorical__r_case_number_13004768MM10A,0.0
categorical__r_case_number_13004860CF10A,0.0
categorical__r_case_number_13004898CF10A,0.0
categorical__r_case_number_13004257CF10A,0.0
categorical__r_case_number_13002602CF10A,0.0
categorical__r_case_number_13002676CF10A,0.0
categorical__r_case_number_13002682CF10A,0.0
categorical__r_case_number_13002713MM10A,0.0
categorical__r_case_number_13002788MM40A,0.0
categorical__r_case_number_13002838CF10A,0.0
categorical__r_case_number_13002859CF10A,0.0
categorical__r_case_number_13002867MM20A,0.0
categorical__r_case_number_13002897CF10A,0.0
categorical__r_case_number_13002946CF10A,0.0
categorical__r_case_number_13003701CF10A,0.0
categorical__r_case_number_13003313CF10A,0.0
categorical__r_case_number_13003340CF10A,0.0
categorical__r_case_number_13003348CF10A,0.0
categorical__r_case_number_13003421CF10A,0.0
categorical__r_case_number_13003423CF10A,0.0
categorical__r_case_number_13003426MM40A,0.0
categorical__r_case_number_13003430MM40A,0.0
categorical__r_case_number_13003502MM40A,0.0
categorical__r_case_number_13003609CF10A,0.0
categorical__r_case_number_13003640CF10A,0.0
categorical__r_case_number_13003229MM40A,0.0
categorical__c_case_number_14017410MM10A,0.0
categorical__c_case_number_14017552MM10A,0.0
categorical__c_case_number_14017743MM10A,0.0
categorical__c_case_number_14017828MM10A,0.0
categorical__c_case_number_14018027MM10A,0.0
categorical__c_case_number_14018212TC10A,0.0
categorical__c_case_number_14018228MM10A,0.0
categorical__c_case_number_14020222MU10A,0.0
categorical__c_case_number_14020726MU10A,0.0
categorical__c_case_number_14023910MU10A,0.0
categorical__c_charge_desc_Lewd Act Presence Child 16-,0.0
categorical__c_case_number_14024699MU10A,0.0
categorical__c_case_number_14024725MU10A,0.0
categorical__c_case_number_14025752TC30A,0.0
categorical__c_case_number_14028010MU10A,0.0
categorical__c_case_number_14028826MU10A,0.0
categorical__c_case_number_14034102MU10A,0.0
categorical__c_case_number_14034104MU10A,0.0
categorical__c_case_number_14035950MU10A,0.0
categorical__c_case_number_14035960TC10A,0.0
categorical__c_case_number_14039923MU10A,0.0
categorical__c_case_number_14024676MU10A,0.0
categorical__c_case_number_14016882MM10A,0.0
categorical__c_case_number_14016883MM10A,0.0
categorical__c_case_number_14016901CF10A,0.0
categorical__c_case_number_14016934CF10A,0.0
categorical__c_case_number_14016999MM10A,0.0
categorical__c_case_number_14017003CF10A,0.0
categorical__c_case_number_14017033CF10A,0.0
categorical__c_case_number_14017039CF10A,0.0
categorical__c_case_number_14017072CF10A,0.0
categorical__c_case_number_14017086CF10A,0.0
categorical__c_case_number_14017341MM10A,0.0
categorical__c_case_number_14017157CF10A,0.0
categorical__c_case_number_14017169CF10A,0.0
categorical__c_case_number_14017187CF10A,0.0
categorical__c_case_number_14017200CF10A,0.0
categorical__c_case_number_14017201CF10A,0.0
categorical__c_case_number_14017207CF10A,0.0
categorical__c_case_number_14017227MM10A,0.0
categorical__c_case_number_14017250MM10A,0.0
categorical__c_case_number_14017277MM10A,0.0
categorical__c_case_number_14017278MM10A,0.0
categorical__c_case_number_14017146CF10A,0.0
categorical__c_case_number_98011734CF10A,0.0
categorical__c_case_number_99013179CF10A,0.0
categorical__c_charge_degree_F,0.0
categorical__c_charge_degree_M,0.0
categorical__c_charge_desc_Abuse Without Great Harm,0.0
categorical__c_charge_desc_Accessory After the Fact,0.0
categorical__c_charge_desc_Agg Assault Law Enforc Officer,0.0
categorical__c_charge_desc_Agg Assault W/int Com Fel Dome,0.0
categorical__c_charge_desc_Agg Battery Grt/Bod/Harm,0.0
categorical__c_charge_desc_Agg Fleeing and Eluding,0.0
categorical__c_case_number_14040148MU10A,0.0
"categorical__c_charge_desc_Aggr Child Abuse-Torture,Punish",0.0
categorical__c_charge_desc_Aggrav Battery w/Deadly Weapon,0.0
categorical__c_charge_desc_Aggrav Child Abuse-Agg Battery,0.0
categorical__c_charge_desc_Aggrav Child Abuse-Causes Harm,0.0
categorical__c_charge_desc_Aggrav Stalking After Injunctn,0.0
categorical__c_charge_desc_Aggravated Assault,0.0
categorical__c_charge_desc_Aggravated Assault W/Dead Weap,0.0
categorical__c_charge_desc_Aggravated Assault W/dead Weap,0.0
categorical__c_charge_desc_Aggravated Assault W/o Firearm,0.0
categorical__c_charge_desc_Aggravated Assault w/Firearm,0.0
categorical__c_charge_desc_Agg Fleeing/Eluding High Speed,0.0
categorical__c_case_number_14040293MU10A,0.0
categorical__c_case_number_14042761MU10A,0.0
categorical__c_case_number_14045338MU10A,0.0
categorical__c_case_number_14061977TC20A,0.0
categorical__c_case_number_14062113NI40A,0.0
categorical__c_case_number_14063284TC30A,0.0
categorical__c_case_number_14064088NI20A,0.0
categorical__c_case_number_14075628TC20A,0.0
categorical__c_case_number_15000853CF10A,0.0
categorical__c_case_number_15001238CF10A,0.0
categorical__c_case_number_97011469CF10A,0.0
categorical__c_case_number_15002684CF10A,0.0
categorical__c_case_number_15002693CF10A,0.0
categorical__c_case_number_15014942CF10A,0.0
categorical__c_case_number_75003147CF10A,0.0
categorical__c_case_number_87018952CF10A,0.0
categorical__c_case_number_91018509MM10A,0.0
categorical__c_case_number_92019087CF10A,0.0
categorical__c_case_number_92078761TC20A,0.0
categorical__c_case_number_94002444TC20A,0.0
categorical__c_case_number_95012273CF10A,0.0
categorical__c_case_number_15002028CF10A,0.0
categorical__c_case_number_14015802CF10A,0.0
categorical__c_case_number_14015804CF10A,0.0
categorical__c_case_number_14015814CF10A,0.0
categorical__c_case_number_14015816CF10A,0.0
categorical__c_case_number_14015819CF10A,0.0
categorical__c_case_number_14015845MM10A,0.0
categorical__c_case_number_14015864CF10A,0.0
categorical__c_case_number_14015878MM10A,0.0
categorical__c_case_number_14015879MM10A,0.0
categorical__c_case_number_14015897CF10A,0.0
categorical__c_case_number_14016879CF10A,0.0
categorical__c_case_number_14015929MM10A,0.0
categorical__c_case_number_14015943MM10A,0.0
categorical__c_case_number_14016011CF10A,0.0
categorical__c_case_number_14016019CF10A,0.0
categorical__c_case_number_14016036CF10A,0.0
categorical__c_case_number_14016048CF10A,0.0
categorical__c_case_number_14016072CF10A,0.0
categorical__c_case_number_14016074CF10A,0.0
categorical__c_case_number_14016083CF10A,0.0
categorical__c_case_number_14016104CF10A,0.0
categorical__c_case_number_14015921CF10A,0.0
categorical__c_case_number_14015405CF10A,0.0
categorical__c_case_number_14015408CF10A,0.0
categorical__c_case_number_14015429CF10A,0.0
categorical__c_case_number_14015464CF10A,0.0
categorical__c_case_number_14015466MM10A,0.0
categorical__c_case_number_14015479CF10A,0.0
categorical__c_case_number_14015489CF10A,0.0
categorical__c_case_number_14015510CF10A,0.0
categorical__c_case_number_14015523MM10A,0.0
categorical__c_case_number_14015585CF10A,0.0
categorical__c_case_number_14015774MM10A,0.0
categorical__c_case_number_14015628CF10A,0.0
categorical__c_case_number_14015633CF10A,0.0
categorical__c_case_number_14015688CF10A,0.0
categorical__c_case_number_14015702CF10A,0.0
categorical__c_case_number_14015711CF10A,0.0
categorical__c_case_number_14015712CF10A,0.0
categorical__c_case_number_14015716CF10A,0.0
categorical__c_case_number_14015717CF10A,0.0
categorical__c_case_number_14015736CF10A,0.0
categorical__c_case_number_14015737CF10A,0.0
categorical__c_case_number_14015588CF10A,0.0
categorical__c_case_number_14016488MM10A,0.0
categorical__c_case_number_14016494CF10A,0.0
categorical__c_case_number_14016502CF10A,0.0
categorical__c_case_number_14016506CF10A,0.0
categorical__c_case_number_14016511CF10A,0.0
categorical__c_case_number_14016515CF10A,0.0
categorical__c_case_number_14016534MM10A,0.0
categorical__c_case_number_14016617CF10A,0.0
categorical__c_case_number_14016640MM10A,0.0
categorical__c_case_number_14016652MM10A,0.0
categorical__c_case_number_14016114CF10A,0.0
categorical__c_case_number_14016675CF10A,0.0
categorical__c_case_number_14016695MM10A,0.0
categorical__c_case_number_14016697CF10A,0.0
categorical__c_case_number_14016711CF10A,0.0
categorical__c_case_number_14016749CF10A,0.0
categorical__c_case_number_14016767CF10A,0.0
categorical__c_case_number_14016793MU10A,0.0
categorical__c_case_number_14016818CF10A,0.0
categorical__c_case_number_14016837CF10A,0.0
categorical__c_case_number_14016868MM10A,0.0
categorical__c_case_number_14016653MM10A,0.0
categorical__c_case_number_14016147CF10A,0.0
categorical__c_case_number_14016152CF10A,0.0
categorical__c_case_number_14016166CF10A,0.0
categorical__c_case_number_14016196CF10A,0.0
categorical__c_case_number_14016241CF10A,0.0
categorical__c_case_number_14016266CF10A,0.0
categorical__c_case_number_14016268CF10A,0.0
categorical__c_case_number_14016311CF10A,0.0
categorical__c_case_number_14016313MM10A,0.0
categorical__c_case_number_14016326MM10A,0.0
categorical__c_case_number_14016475CF10A,0.0
categorical__c_case_number_14016360CF10A,0.0
categorical__c_case_number_14016368CF10A,0.0
categorical__c_case_number_14016373MM10A,0.0
categorical__c_case_number_14016429MM10A,0.0
categorical__c_case_number_14016434CF10A,0.0
categorical__c_case_number_14016444CF10A,0.0
categorical__c_case_number_14016448CF10A,0.0
categorical__c_case_number_14016454CF10A,0.0
categorical__c_case_number_14016462CF10A,0.0
categorical__c_case_number_14016473CF10A,0.0
categorical__c_case_number_14016327CF10A,0.0
categorical__c_charge_desc_Driving While License Revoked,0.0
categorical__c_charge_desc_Escape,0.0
categorical__c_charge_desc_Exhibition Weapon School Prop,0.0
categorical__c_charge_desc_Expired DL More Than 6 Months,0.0
categorical__c_charge_desc_Exploit Elderly Person 20-100K,0.0
categorical__c_charge_desc_Exposes Culpable Negligence,0.0
categorical__c_charge_desc_Extradition/Defendants,0.0
categorical__c_charge_desc_Fail Obey Driv Lic Restrictions,0.0
categorical__c_charge_desc_Fail Register Career Offender,0.0
categorical__c_charge_desc_Fail Register Vehicle,0.0
categorical__c_charge_desc_Aggravated Battery,0.0
categorical__c_charge_desc_Fail To Obey Police Officer,0.0
categorical__c_charge_desc_Fail To Redeliv Hire/Leas Prop,0.0
categorical__c_charge_desc_Fail To Redeliver Hire Prop,0.0
categorical__c_charge_desc_Fail To Secure Load,0.0
categorical__c_charge_desc_Failure To Pay Taxi Cab Charge,0.0
categorical__c_charge_desc_Failure To Return Hired Vehicle,0.0
categorical__c_charge_desc_False Bomb Report,0.0
categorical__c_charge_desc_False Imprisonment,0.0
categorical__c_charge_desc_False Motor Veh Insurance Card,0.0
categorical__c_charge_desc_False Name By Person Arrest,0.0
categorical__c_charge_desc_Fail Sex Offend Report Bylaw,0.0
categorical__c_charge_desc_Del Cannabis At/Near Park,0.0
categorical__c_charge_desc_Del Cannabis For Consideration,0.0
categorical__c_charge_desc_Del Morphine at/near Park,0.0
categorical__c_charge_desc_Del of JWH-250 2-Methox 1-Pentyl,0.0
"categorical__c_charge_desc_Deliver 3,4 Methylenediox",0.0
categorical__c_charge_desc_Deliver Alprazolam,0.0
categorical__c_charge_desc_Deliver Cannabis,0.0
categorical__c_charge_desc_Deliver Cocaine,0.0
categorical__c_charge_desc_Deliver Cocaine 1000FT Church,0.0
categorical__c_charge_desc_Deliver Cocaine 1000FT Park,0.0
categorical__c_charge_desc_Driving Under The Influence,0.0
categorical__c_charge_desc_Deliver Cocaine 1000FT Store,0.0
categorical__c_charge_desc_Delivery Of Drug Paraphernalia,0.0
categorical__c_charge_desc_Delivery of 5-Fluoro PB-22,0.0
categorical__c_charge_desc_Depriv LEO of Protect/Communic,0.0
categorical__c_charge_desc_Discharge Firearm From Vehicle,0.0
categorical__c_charge_desc_Disorderly Conduct,0.0
categorical__c_charge_desc_Disorderly Intoxication,0.0
categorical__c_charge_desc_Disrupting School Function,0.0
categorical__c_charge_desc_Drivg While Lic Suspd/Revk/Can,0.0
categorical__c_charge_desc_Driving License Suspended,0.0
categorical__c_charge_desc_Deliver Cocaine 1000FT School,0.0
categorical__c_charge_desc_Grand Theft (motor Vehicle),0.0
categorical__c_charge_desc_Grand Theft Dwell Property,0.0
categorical__c_charge_desc_Grand Theft Firearm,0.0
categorical__c_charge_desc_Grand Theft in the 1st Degree,0.0
categorical__c_charge_desc_Grand Theft in the 3rd Degree,0.0
categorical__c_charge_desc_Grand Theft of a Fire Extinquisher,0.0
categorical__c_charge_desc_Grand Theft of the 2nd Degree,0.0
categorical__c_charge_desc_Grand Theft on 65 Yr or Older,0.0
categorical__c_charge_desc_Harass Witness/Victm/Informnt,0.0
categorical__c_charge_desc_Harm Public Servant Or Family,0.0
categorical__c_charge_desc_False Ownership Info/Pawn Item,0.0
categorical__c_charge_desc_Insurance Fraud,0.0
categorical__c_charge_desc_Interfere W/Traf Cont Dev RR,0.0
categorical__c_charge_desc_Interference with Custody,0.0
categorical__c_charge_desc_Intoxicated/Safety Of Another,0.0
categorical__c_charge_desc_Introduce Contraband Into Jail,0.0
categorical__c_charge_desc_Kidnapping / Domestic Violence,0.0
categorical__c_charge_desc_Leave Acc/Attend Veh/More $50,0.0
categorical__c_charge_desc_Leave Accd/Attend Veh/Less $50,0.0
categorical__c_charge_desc_Leaving Acc/Unattended Veh,0.0
categorical__c_charge_desc_Leaving the Scene of Accident,0.0
categorical__c_charge_desc_Imperson Public Officer or Emplyee,0.0
categorical__c_charge_desc_Falsely Impersonating Officer,0.0
categorical__c_charge_desc_Fel Drive License Perm Revoke,0.0
categorical__c_charge_desc_Felon in Pos of Firearm or Amm,0.0
categorical__c_charge_desc_Felony Batt(Great Bodily Harm),0.0
categorical__c_charge_desc_Felony Battery,0.0
categorical__c_charge_desc_Felony Battery (Dom Strang),0.0
categorical__c_charge_desc_Felony Battery w/Prior Convict,0.0
categorical__c_charge_desc_Felony Committing Prostitution,0.0
categorical__c_charge_desc_Felony DUI (level 3),0.0
categorical__c_charge_desc_Felony DUI - Enhanced,0.0
categorical__c_charge_desc_Grand Theft (Motor Vehicle),0.0
categorical__c_charge_desc_Felony Petit Theft,0.0
categorical__c_charge_desc_Felony/Driving Under Influence,0.0
categorical__c_charge_desc_Flee/Elude LEO-Agg Flee Unsafe,0.0
categorical__c_charge_desc_Fleeing Or Attmp Eluding A Leo,0.0
categorical__c_charge_desc_Fleeing or Eluding a LEO,0.0
categorical__c_charge_desc_Forging Bank Bills/Promis Note,0.0
categorical__c_charge_desc_Fraud Obtain Food or Lodging,0.0
categorical__c_charge_desc_Fraudulent Use of Credit Card,0.0
categorical__c_charge_desc_Gambling/Gamb Paraphernalia,0.0
categorical__c_charge_desc_Giving False Crime Report,0.0
categorical__c_charge_desc_Felony Driving While Lic Suspd,0.0
categorical__c_charge_desc_Battery,0.0
categorical__c_charge_desc_Battery Emergency Care Provide,0.0
categorical__c_charge_desc_Battery On A Person Over 65,0.0
categorical__c_charge_desc_Battery On Fire Fighter,0.0
categorical__c_charge_desc_Battery On Parking Enfor Speci,0.0
